,first_name,last_name,city,state,country,nationality,pdga_num,player_rating,rating_effective_date,player_class,result_id,tournament_division,tournament_place,tied_finish,formatted_place,shot_total,tournament_total_to_par,prize_usd,tournament_dnf,tournament_average_rating,tournament_rating_delta,score_id,round,tee_time,course_name,layout_name,par,round_score,score_to_par,round_dnf,num_birdies,num_bogeys,round_rating,num_holes,layout_length,Hole 1,Hole 2,Hole 3,Hole 4,Hole 5,Hole 6,Hole 7,Hole 8,Hole 9,Hole 10,Hole 11,Hole 12,Hole 13,Hole 14,Hole 15,Hole 16,Hole 17,Hole 18
172,Steve,Brinster,Warwick, NY,US,,10628,1003,2025-08-12,Professional,211752059,MP40,2,False,2nd,127,-4,265,False,1008,5,25474295,2,11:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,59,-4,False,8,4,1030,18,9073,2,3,2,2,3,4,4,3,3,6,2,3,4,5,4,3,3,3
173,Devin,Frederick,Hellertown, PA,US,,16287,997,2025-08-12,Professional,211586986,MP40,4,True,T-4th,135,4,120,False,979,-18,25430930,1,10:00:00,Nockamixon State Park,LVO 2025,68,68,0,False,6,6,986,18,9325,4,4,3,3,4,4,4,5,6,3,4,4,4,4,2,2,4,4
174,Devin,Frederick,Hellertown, PA,US,,16287,997,2025-08-12,Professional,211586986,MP40,4,True,T-4th,135,4,120,False,979,-18,25474293,2,11:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,67,4,False,4,8,972,18,9073,2,3,2,4,4,4,3,4,4,3,3,5,7,4,5,3,3,4
175,Brandon,Whitaker,Medford, NJ,US,,88974,974,2025-08-12,Professional,211831331,MP40,8,False,8th,137,6,65,False,972,-2,25429539,1,09:48:00,Nockamixon State Park,LVO 2025,68,68,0,False,3,3,986,18,9325,6,4,3,3,3,4,4,5,4,4,3,3,4,4,3,3,4,4
176,Brandon,Whitaker,Medford, NJ,US,,88974,974,2025-08-12,Professional,211831331,MP40,8,False,8th,137,6,65,False,972,-2,25474296,2,11:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,69,6,False,0,6,958,18,9073,3,3,3,3,4,4,4,4,3,5,3,4,6,4,4,5,3,4
177,Brian,O'Neill,Elkton, MD,US,,89114,970,2025-08-12,Professional,211786279,MP40,3,False,3rd,133,2,210,False,987,17,25427493,1,09:24:00,Nockamixon State Park,LVO 2025,68,68,0,False,4,4,986,18,9325,6,4,2,3,4,4,3,4,5,4,3,3,4,4,3,3,4,5
178,Brian,O'Neill,Elkton, MD,US,,89114,970,2025-08-12,Professional,211786279,MP40,3,False,3rd,133,2,210,False,987,17,25473816,2,10:48:00,The Preserve Disc Golf Course,LVO 2025 ,63,65,2,False,3,5,987,18,9073,3,3,2,2,4,3,3,4,4,4,4,3,4,5,5,4,3,5
179,Steve,Braud,Quakertown, PA,US,,16027,959,2025-07-08,Professional,211916926,MP40,20,True,T-20th,999,937,0,True,979,20,25430932,1,10:00:00,Nockamixon State Park,LVO 2025,68,69,1,False,1,2,979,18,9325,5,5,3,4,3,4,3,4,4,4,4,3,4,5,4,3,4,3
180,Steve,Braud,Quakertown, PA,US,,16027,959,2025-07-08,Professional,211916926,MP40,20,True,T-20th,999,937,0,True,979,20,25473829,2,10:48:00,The Preserve Disc Golf Course,LVO 2025 ,63,999,936,True,19,5,,18,9073,4,3,3,3,4,4,3,4,3,5,5,4,4,0,0,0,0,0
181,Tim,Reyes,Frederica, DE,US,US,27937,966,2025-08-12,Professional,212010541,MP40,4,True,T-4th,135,4,120,False,980,14,25425103,1,09:12:00,Nockamixon State Park,LVO 2025,68,69,1,False,2,3,979,18,9325,5,4,3,4,3,3,3,4,5,4,3,4,4,5,3,3,5,4
182,Tim,Reyes,Frederica, DE,US,US,27937,966,2025-08-12,Professional,212010541,MP40,4,True,T-4th,135,4,120,False,980,14,25473819,2,10:48:00,The Preserve Disc Golf Course,LVO 2025 ,63,66,3,False,4,7,980,18,9073,4,3,2,2,5,3,3,5,3,3,3,4,4,5,4,5,3,5
183,Tim,Wilson,York, PA,US,,153972,965,2025-08-12,Professional,211947276,MP40,9,True,T-9th,139,8,30,False,965,0,25427990,1,09:36:00,Nockamixon State Park,LVO 2025,68,69,1,False,4,5,979,18,9325,5,3,2,5,3,4,3,5,6,4,3,2,4,6,3,3,4,4
184,Tim,Wilson,York, PA,US,,153972,965,2025-08-12,Professional,211947276,MP40,9,True,T-9th,139,8,30,False,965,0,25473818,2,10:48:00,The Preserve Disc Golf Course,LVO 2025 ,63,70,7,False,2,9,951,18,9073,2,4,3,2,4,4,3,5,3,4,4,3,7,5,4,6,3,4
185,Vincent,Sutlic,Newark, DE,US,,34863,960,2025-08-12,Professional,211588228,MP40,11,False,11th,140,9,0,False,962,2,25429536,1,09:48:00,Nockamixon State Park,LVO 2025,68,71,3,False,3,6,966,18,9325,6,3,3,5,3,5,3,6,4,4,3,4,4,4,3,3,4,4
186,Vincent,Sutlic,Newark, DE,US,,34863,960,2025-08-12,Professional,211588228,MP40,11,False,11th,140,9,0,False,962,2,25473429,2,10:36:00,The Preserve Disc Golf Course,LVO 2025 ,63,69,6,False,1,7,958,18,9073,3,3,3,3,4,4,3,4,3,5,2,5,6,4,4,4,3,6
187,John Blaze,Walton,Quakertown, PA,US,,45803,965,2025-08-12,Professional,211977749,MP40,4,True,T-4th,135,4,120,False,980,15,25430933,1,10:00:00,Nockamixon State Park,LVO 2025,68,71,3,False,2,5,966,18,9325,5,4,3,4,4,4,3,5,4,4,4,2,4,7,3,2,4,5
188,John Blaze,Walton,Quakertown, PA,US,,45803,965,2025-08-12,Professional,211977749,MP40,4,True,T-4th,135,4,120,False,980,15,25473432,2,10:36:00,The Preserve Disc Golf Course,LVO 2025 ,63,64,1,False,3,4,994,18,9073,3,3,3,3,5,3,3,4,4,3,2,3,5,4,5,4,3,4
189,Mark,Sonneborn,Lancaster, PA,US,,90960,977,2025-08-12,Professional,211596028,MP40,14,False,14th,145,14,0,False,945,-32,25425101,1,09:12:00,Nockamixon State Park,LVO 2025,68,72,4,False,3,7,959,18,9325,6,3,3,3,4,4,3,4,5,4,4,3,5,8,2,3,4,4
190,Mark,Sonneborn,Lancaster, PA,US,,90960,977,2025-08-12,Professional,211596028,MP40,14,False,14th,145,14,0,False,945,-32,25473430,2,10:36:00,The Preserve Disc Golf Course,LVO 2025 ,63,73,10,False,1,11,930,18,9073,3,3,3,3,4,4,4,5,3,4,4,4,8,3,5,6,3,4
191,Andrew,Brown,Morristown, NJ,US,,159623,970,2025-06-10,Professional,211762131,MP40,12,False,12th,142,11,0,False,955,-15,25427989,1,09:36:00,Nockamixon State Park,LVO 2025,68,72,4,False,2,6,959,18,9325,5,4,2,4,3,4,4,6,4,5,4,3,5,4,3,3,4,5
192,Andrew,Brown,Morristown, NJ,US,,159623,970,2025-06-10,Professional,211762131,MP40,12,False,12th,142,11,0,False,955,-15,25473431,2,10:36:00,The Preserve Disc Golf Course,LVO 2025 ,63,70,7,False,0,7,951,18,9073,4,3,3,4,5,4,3,5,3,4,3,3,4,5,5,4,3,5
193,Jimmy,Pedrick,Hampton, NJ,US,,40975,959,2025-07-08,Professional,211589676,MP40,7,False,7th,136,5,80,False,977,18,25429537,1,09:48:00,Nockamixon State Park,LVO 2025,68,73,5,False,2,7,953,18,9325,6,4,3,4,3,4,3,4,5,4,3,3,6,7,4,2,4,4
194,Jimmy,Pedrick,Hampton, NJ,US,,40975,959,2025-07-08,Professional,211589676,MP40,7,False,7th,136,5,80,False,977,18,25472287,2,10:24:00,The Preserve Disc Golf Course,LVO 2025 ,63,63,0,False,3,3,1001,18,9073,2,3,3,3,4,3,3,4,3,5,3,3,5,4,4,3,3,5
195,Mike,Marcionese,Pennsauken, NJ,US,,127526,961,2025-08-12,Professional,211610900,MP40,9,True,T-9th,139,8,30,False,967,6,25427988,1,09:36:00,Nockamixon State Park,LVO 2025,68,73,5,False,3,8,953,18,9325,6,3,2,3,3,4,4,6,5,5,4,3,4,6,4,3,4,4
196,Mike,Marcionese,Pennsauken, NJ,US,,127526,961,2025-08-12,Professional,211610900,MP40,9,True,T-9th,139,8,30,False,967,6,25472288,2,10:24:00,The Preserve Disc Golf Course,LVO 2025 ,63,66,3,False,3,6,980,18,9073,4,4,3,2,6,3,3,4,3,5,3,3,4,4,4,3,3,5
197,Adam,McCarter,Easton, PA,US,,51324,957,2025-08-12,Professional,211805705,MP40,16,False,16th,149,18,0,False,931,-26,25429538,1,09:48:00,Nockamixon State Park,LVO 2025,68,74,6,False,0,6,946,18,9325,5,4,3,5,3,4,5,6,4,4,4,3,5,5,3,3,4,4
198,Adam,McCarter,Easton, PA,US,,51324,957,2025-08-12,Professional,211805705,MP40,16,False,16th,149,18,0,False,931,-26,25472290,2,10:24:00,The Preserve Disc Golf Course,LVO 2025 ,63,75,12,False,1,13,915,18,9073,5,3,3,3,4,3,3,4,3,8,3,3,7,4,5,5,3,6
199,Nevin,Woodland,Chester Springs, PA,US,,94063,972,2025-08-12,Professional,211650688,MP40,13,False,13th,144,13,0,False,949,-23,25427491,1,09:24:00,Nockamixon State Park,LVO 2025,68,74,6,False,1,7,946,18,9325,6,4,3,4,3,3,3,4,4,4,6,4,4,5,6,3,4,4
200,Nevin,Woodland,Chester Springs, PA,US,,94063,972,2025-08-12,Professional,211650688,MP40,13,False,13th,144,13,0,False,949,-23,25471704,2,10:12:00,The Preserve Disc Golf Course,LVO 2025 ,63,70,7,False,1,8,951,18,9073,4,4,2,3,4,4,3,4,3,6,3,4,6,4,5,4,3,4
201,Jeffrey,Lord,Southampton, PA,US,,128138,913,2025-08-12,Professional,211840471,MP40,17,False,17th,151,20,0,False,924,11,25431144,1,10:12:00,Nockamixon State Park,LVO 2025,68,74,6,False,2,8,946,18,9325,6,5,2,4,3,6,3,4,5,4,3,3,5,5,3,3,5,5
202,Jeffrey,Lord,Southampton, PA,US,,128138,913,2025-08-12,Professional,211840471,MP40,17,False,17th,151,20,0,False,924,11,25471705,2,10:12:00,The Preserve Disc Golf Course,LVO 2025 ,63,77,14,False,0,14,901,18,9073,3,3,3,3,4,4,3,5,3,6,5,3,6,8,4,6,3,5
203,Andrew,Glitzer,Boalsburg, PA,US,,156698,933,2025-08-12,Professional,211734321,MP40,15,False,15th,147,16,0,False,938,5,25427492,1,09:24:00,Nockamixon State Park,LVO 2025,68,74,6,False,2,8,946,18,9325,6,4,2,4,3,3,5,5,5,5,4,3,4,5,3,3,5,5
204,Andrew,Glitzer,Boalsburg, PA,US,,156698,933,2025-08-12,Professional,211734321,MP40,15,False,15th,147,16,0,False,938,5,25472289,2,10:24:00,The Preserve Disc Golf Course,LVO 2025 ,63,73,10,False,1,11,930,18,9073,4,4,3,3,5,5,4,3,3,5,3,3,5,6,5,5,3,4
205,Greg,Cielosczyk,Voorhees, NJ,US,,21111,938,2018-10-09,Professional,211586656,MP40,20,True,T-20th,999,12,0,True,907,-31,25427987,1,09:36:00,Nockamixon State Park,LVO 2025,68,80,12,False,2,14,907,18,9325,7,4,3,3,3,4,3,7,7,5,4,3,6,6,2,4,5,4
206,Colin,Frazier,Littlestown, PA,US,,35016,930,2025-08-12,Professional,211625346,MP40,18,False,18th,154,23,0,False,915,-15,25425102,1,09:12:00,Nockamixon State Park,LVO 2025,68,80,12,False,2,14,907,18,9325,6,3,4,4,3,6,5,4,6,5,6,3,4,5,3,2,5,6
207,Colin,Frazier,Littlestown, PA,US,,35016,930,2025-08-12,Professional,211625346,MP40,18,False,18th,154,23,0,False,915,-15,25471703,2,10:12:00,The Preserve Disc Golf Course,LVO 2025 ,63,74,11,False,1,12,922,18,9073,3,3,3,2,5,6,4,5,3,4,3,4,6,6,5,5,3,4
208,Robert,Kliesh,Pocono Summit, PA,US,,288232,848,2025-08-12,Amateur,212008923,MP40,19,False,19th,174,43,0,False,846,-2,25427494,1,09:24:00,Nockamixon State Park,LVO 2025,68,88,20,False,0,20,855,18,9325,6,5,3,6,5,4,3,5,5,5,4,4,5,8,3,5,5,7
209,Robert,Kliesh,Pocono Summit, PA,US,,288232,848,2025-08-12,Amateur,212008923,MP40,19,False,19th,174,43,0,False,846,-2,25471706,2,10:12:00,The Preserve Disc Golf Course,LVO 2025 ,63,86,23,False,0,23,837,18,9073,5,3,3,4,4,4,4,6,4,4,3,5,9,5,6,5,5,7
210,Bryan,Dessner,Lansdale, PA,US,US,233406,952,2025-08-12,Amateur,211665362,MA1,2,True,T-2nd,135,4,0,False,974,22,25436936,1,12:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,63,0,False,4,4,1001,18,9073,4,3,3,3,4,4,3,4,4,3,2,3,3,6,4,3,3,4
211,Bryan,Dessner,Lansdale, PA,US,US,233406,952,2025-08-12,Amateur,211665362,MA1,2,True,T-2nd,135,4,0,False,974,22,25480484,2,13:45:00,Nockamixon State Park,LVO 2025,68,72,4,False,3,7,947,18,9325,5,4,2,5,3,3,4,6,4,3,4,3,6,5,3,3,5,4
212,Joshua,Sterner,Allentown, PA,US,US,263614,952,2025-08-12,Professional,211993884,MA1,7,True,T-7th,142,11,0,False,950,-2,25440091,1,13:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,63,0,False,5,5,1001,18,9073,3,3,2,2,4,5,2,5,4,5,3,4,4,4,3,3,3,4
213,Joshua,Sterner,Allentown, PA,US,US,263614,952,2025-08-12,Professional,211993884,MA1,7,True,T-7th,142,11,0,False,950,-2,25480487,2,13:45:00,Nockamixon State Park,LVO 2025,68,79,11,False,3,14,899,18,9325,6,5,5,3,3,4,3,3,4,4,6,2,4,5,7,4,4,7
214,Dave,Leh,Gilbertsville, PA,US,,284617,928,2025-08-12,Amateur,211974212,MA1,1,False,1st,133,2,0,False,981,53,25435297,1,11:30:00,The Preserve Disc Golf Course,LVO 2025 ,63,64,1,False,5,6,994,18,9073,4,3,2,2,5,3,4,4,4,3,3,2,4,4,4,4,4,5
215,Dave,Leh,Gilbertsville, PA,US,,284617,928,2025-08-12,Amateur,211974212,MA1,1,False,1st,133,2,0,False,981,53,25480438,2,13:45:00,Nockamixon State Park,LVO 2025,68,69,1,False,2,3,968,18,9325,5,3,2,4,3,4,4,4,5,4,5,3,4,5,3,3,4,4
216,Kyle,Fairbanks,Somerset, NJ,US,US,144524,965,2025-08-12,Professional,211993865,MA1,2,True,T-2nd,135,4,0,False,974,9,25436439,1,11:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,67,4,False,3,7,972,18,9073,2,3,3,3,5,4,4,5,5,3,3,3,6,3,4,4,3,4
217,Kyle,Fairbanks,Somerset, NJ,US,US,144524,965,2025-08-12,Professional,211993865,MA1,2,True,T-2nd,135,4,0,False,974,9,25480411,2,13:45:00,Nockamixon State Park,LVO 2025,68,68,0,False,3,3,975,18,9325,6,4,3,4,3,5,3,4,4,4,3,3,4,6,2,3,3,4
218,Austin,Batistoni,Montclair, NJ,US,,145357,935,2025-08-12,Amateur,211929924,MA1,7,True,T-7th,142,11,0,False,949,14,25438482,1,12:30:00,The Preserve Disc Golf Course,LVO 2025 ,63,68,5,False,0,5,965,18,9073,3,4,3,4,5,4,3,5,3,4,3,3,4,5,4,4,3,4
219,Austin,Batistoni,Montclair, NJ,US,,145357,935,2025-08-12,Amateur,211929924,MA1,7,True,T-7th,142,11,0,False,949,14,25479864,2,13:30:00,Nockamixon State Park,LVO 2025,68,74,6,False,1,7,933,18,9325,5,5,2,4,3,4,4,4,5,4,4,3,4,6,4,3,4,6
220,Brian,Gentner,Doylestown, PA,US,,235443,941,2025-07-08,Amateur,211606720,MA1,6,False,6th,140,9,0,False,956,15,25440702,1,13:10:00,The Preserve Disc Golf Course,LVO 2025 ,63,68,5,False,2,7,965,18,9073,2,3,2,3,5,4,3,4,3,4,5,4,6,4,4,4,4,4
221,Brian,Gentner,Doylestown, PA,US,,235443,941,2025-07-08,Amateur,211606720,MA1,6,False,6th,140,9,0,False,956,15,25479869,2,13:30:00,Nockamixon State Park,LVO 2025,68,72,4,False,3,7,947,18,9325,7,3,3,4,4,3,3,5,5,4,5,3,4,5,2,3,4,5
222,Leighton,Brinster,Warwick, NY,US,,54829,941,2025-08-12,Amateur,211752060,MA1,4,False,4th,138,7,0,False,963,22,25434298,1,11:15:00,The Preserve Disc Golf Course,LVO 2025 ,63,69,6,False,0,6,958,18,9073,3,3,3,3,4,5,3,4,3,4,4,3,6,6,4,4,3,4
223,Leighton,Brinster,Warwick, NY,US,,54829,941,2025-08-12,Amateur,211752060,MA1,4,False,4th,138,7,0,False,963,22,25479871,2,13:30:00,Nockamixon State Park,LVO 2025,68,69,1,False,4,5,968,18,9325,6,3,2,4,3,3,3,5,6,5,4,3,4,5,2,3,4,4
224,Brian,Colotti,Randolph, NJ,US,US,242744,917,2025-08-12,Amateur,211642547,MA1,5,False,5th,139,8,0,False,960,43,25437876,1,12:15:00,The Preserve Disc Golf Course,LVO 2025 ,63,69,6,False,3,9,958,18,9073,5,2,3,2,5,5,3,5,4,4,3,4,4,4,5,4,4,3
225,Brian,Colotti,Randolph, NJ,US,US,242744,917,2025-08-12,Amateur,211642547,MA1,5,False,5th,139,8,0,False,960,43,25479849,2,13:30:00,Nockamixon State Park,LVO 2025,68,70,2,False,5,7,961,18,9325,7,2,2,4,3,4,5,5,4,4,5,3,4,5,2,3,3,5
226,Jared,Shapiro,Hatboro, PA,US,,244027,912,2025-08-12,Amateur,211785361,MA1,9,True,T-9th,144,13,0,False,942,30,25434299,1,11:15:00,The Preserve Disc Golf Course,LVO 2025 ,63,69,6,False,4,10,958,18,9073,6,3,3,2,4,3,3,4,4,3,3,4,5,5,6,3,3,5
227,Jared,Shapiro,Hatboro, PA,US,,244027,912,2025-08-12,Amateur,211785361,MA1,9,True,T-9th,144,13,0,False,942,30,25479561,2,13:15:00,Nockamixon State Park,LVO 2025,68,75,7,False,1,8,926,18,9325,6,5,3,4,3,4,2,5,6,4,4,3,5,5,4,3,4,5
228,Anthony,Maldonado,Reading, PA,US,US,195998,937,2025-08-12,Amateur,211581424,MA1,11,True,T-11th,147,16,0,False,932,-5,25440701,1,13:10:00,The Preserve Disc Golf Course,LVO 2025 ,63,70,7,False,2,9,951,18,9073,5,3,3,2,4,4,3,4,4,5,4,3,6,4,5,3,3,5
229,Anthony,Maldonado,Reading, PA,US,US,195998,937,2025-08-12,Amateur,211581424,MA1,11,True,T-11th,147,16,0,False,932,-5,25479560,2,13:15:00,Nockamixon State Park,LVO 2025,68,77,9,False,3,12,913,18,9325,8,4,4,4,3,5,5,4,4,3,5,4,4,7,2,2,4,5
230,Jesse,Koch-Laskowski,Philadelphia, PA,US,US,123172,926,2025-08-12,Professional,212016881,MA1,20,True,T-20th,150,19,0,False,921,-5,25440094,1,13:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,72,9,False,1,10,936,18,9073,3,4,2,3,6,4,3,5,5,4,5,3,4,4,5,4,3,5
231,Jesse,Koch-Laskowski,Philadelphia, PA,US,US,123172,926,2025-08-12,Professional,212016881,MA1,20,True,T-20th,150,19,0,False,921,-5,25479563,2,13:15:00,Nockamixon State Park,LVO 2025,68,78,10,False,0,10,906,18,9325,7,4,3,4,4,5,3,5,4,4,5,3,4,6,3,4,4,6
232,Thomas,Armstrong,Schwenksville, PA,US,,194781,926,2025-08-12,Professional,211843489,MA1,20,True,T-20th,150,19,0,False,921,-5,25440703,1,13:10:00,The Preserve Disc Golf Course,LVO 2025 ,63,72,9,False,0,9,936,18,9073,3,3,3,3,4,4,5,6,3,4,3,3,4,5,5,4,4,6
233,Thomas,Armstrong,Schwenksville, PA,US,,194781,926,2025-08-12,Professional,211843489,MA1,20,True,T-20th,150,19,0,False,921,-5,25479562,2,13:15:00,Nockamixon State Park,LVO 2025,68,78,10,False,0,10,906,18,9325,6,4,5,5,3,4,3,5,5,4,5,3,5,6,3,3,4,5
234,Douglas,Shropshire,Spring Lake, NJ,US,,295820,917,2025-07-08,Amateur,212017336,MA1,16,True,T-16th,148,17,0,False,928,11,25439038,1,12:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,72,9,False,3,12,936,18,9073,3,4,3,3,4,5,3,5,3,9,2,2,6,5,4,4,2,5
235,Douglas,Shropshire,Spring Lake, NJ,US,,295820,917,2025-07-08,Amateur,212017336,MA1,16,True,T-16th,148,17,0,False,928,11,25479053,2,13:00:00,Nockamixon State Park,LVO 2025,68,76,8,False,2,10,920,18,9325,5,5,3,5,4,4,3,4,5,5,6,3,4,7,4,2,3,4
236,Brandon,Urso-Yost,Jonestown, PA,US,US,142789,900,2025-08-12,Amateur,212016422,MA1,23,True,T-23rd,151,20,0,False,918,18,25439037,1,12:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,73,10,False,1,11,929,18,9073,3,3,3,3,6,4,3,4,4,8,3,4,4,3,4,6,3,5
237,Brandon,Urso-Yost,Jonestown, PA,US,US,142789,900,2025-08-12,Amateur,212016422,MA1,23,True,T-23rd,151,20,0,False,918,18,25479052,2,13:00:00,Nockamixon State Park,LVO 2025,68,78,10,False,1,11,906,18,9325,7,3,4,4,3,4,4,4,4,5,4,4,5,6,3,4,5,5
238,Michael,Forget,Hatboro, PA,US,,240694,921,2025-08-12,Amateur,212015339,MA1,9,True,T-9th,144,13,0,False,942,21,25439036,1,12:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,73,10,False,2,12,929,18,9073,3,3,3,4,4,4,3,5,5,3,3,4,5,4,5,3,5,7
239,Michael,Forget,Hatboro, PA,US,,240694,921,2025-08-12,Amateur,212015339,MA1,9,True,T-9th,144,13,0,False,942,21,25479051,2,13:00:00,Nockamixon State Park,LVO 2025,68,71,3,False,3,6,954,18,9325,6,3,3,4,3,3,3,4,5,4,3,5,4,6,4,3,4,4
240,Nicholas,Gonzalez,Kennett Square, PA,US,,251842,912,2024-08-13,Amateur,212009001,MA1,27,True,T-27th,154,23,0,False,907,-5,25437778,1,12:15:00,The Preserve Disc Golf Course,LVO 2025 ,63,73,10,False,3,13,929,18,9073,3,4,4,3,3,6,4,4,8,3,3,3,4,6,3,5,3,4
241,Nicholas,Gonzalez,Kennett Square, PA,US,,251842,912,2024-08-13,Amateur,212009001,MA1,27,True,T-27th,154,23,0,False,907,-5,25479050,2,13:00:00,Nockamixon State Park,LVO 2025,68,81,13,False,0,13,885,18,9325,6,4,3,5,3,5,5,4,4,4,4,5,4,8,4,3,4,6
242,Matt,Clark,Aston, PA,US,US,88366,918,2025-08-12,Amateur,211662311,MA1,11,True,T-11th,147,16,0,False,931,13,25436961,1,12:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,74,11,False,0,11,922,18,9073,5,5,3,4,5,6,3,5,3,4,3,3,4,5,5,4,3,4
243,Matt,Clark,Aston, PA,US,US,88366,918,2025-08-12,Amateur,211662311,MA1,11,True,T-11th,147,16,0,False,931,13,25477809,2,12:45:00,Nockamixon State Park,LVO 2025,68,73,5,False,2,7,940,18,9325,6,3,3,4,4,4,4,4,5,5,4,3,3,6,3,3,5,4
244,Tony,Rodgers,Philadelphia, PA,US,,232520,925,2025-07-08,Amateur,211639570,MA1,20,True,T-20th,150,19,0,False,921,-4,25442510,1,13:20:00,The Preserve Disc Golf Course,LVO 2025 ,63,74,11,False,0,11,922,18,9073,3,3,3,4,8,4,4,5,4,4,3,3,5,5,4,4,3,5
245,Tony,Rodgers,Philadelphia, PA,US,,232520,925,2025-07-08,Amateur,211639570,MA1,20,True,T-20th,150,19,0,False,921,-4,25477808,2,12:45:00,Nockamixon State Park,LVO 2025,68,76,8,False,0,8,920,18,9325,5,6,3,4,3,4,5,5,5,4,4,3,5,5,3,3,4,5
246,Patrick,Maloney,Boyertown, PA,US,,236872,919,2025-08-12,Amateur,212008959,MA1,25,False,25th,152,21,0,False,914,-5,25435298,1,11:30:00,The Preserve Disc Golf Course,LVO 2025 ,63,74,11,False,2,13,922,18,9073,3,4,3,2,5,3,3,4,3,6,3,4,7,5,6,5,3,5
247,Patrick,Maloney,Boyertown, PA,US,,236872,919,2025-08-12,Amateur,212008959,MA1,25,False,25th,152,21,0,False,914,-5,25477810,2,12:45:00,Nockamixon State Park,LVO 2025,68,78,10,False,1,11,906,18,9325,7,3,3,4,3,4,3,5,4,5,5,4,4,7,3,5,5,4
248,Harsh,Parikh,Allentown, PA,US,,252177,934,2025-08-12,Amateur,212013256,MA1,11,True,T-11th,147,16,0,False,931,-3,25436964,1,12:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,74,11,False,2,13,922,18,9073,3,3,3,3,3,6,3,6,3,6,4,7,5,4,4,3,3,5
249,Harsh,Parikh,Allentown, PA,US,,252177,934,2025-08-12,Amateur,212013256,MA1,11,True,T-11th,147,16,0,False,931,-3,25477811,2,12:45:00,Nockamixon State Park,LVO 2025,68,73,5,False,3,8,940,18,9325,6,4,3,4,4,3,3,3,6,5,4,3,4,7,4,3,3,4
250,Josh,Goheen,Stroudsburg, PA,US,,125890,940,2025-08-12,Amateur,212015373,MA1,11,True,T-11th,147,16,0,False,931,-9,25440093,1,13:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,75,12,False,0,12,915,18,9073,3,4,3,3,4,4,4,4,4,5,3,6,4,7,5,5,3,4
251,Josh,Goheen,Stroudsburg, PA,US,,125890,940,2025-08-12,Amateur,212015373,MA1,11,True,T-11th,147,16,0,False,931,-9,25477452,2,12:30:00,Nockamixon State Park,LVO 2025,68,72,4,False,2,6,947,18,9325,6,4,2,4,4,4,4,4,5,4,4,2,4,5,4,4,4,4
252,Ben,Gibbard,Phoenixville, PA,US,US,290046,920,2025-07-08,Amateur,211768109,MA1,18,True,T-18th,149,18,0,False,924,4,25438440,1,12:30:00,The Preserve Disc Golf Course,LVO 2025 ,63,75,12,False,1,13,915,18,9073,5,3,3,3,4,5,3,5,3,6,3,3,6,5,4,3,3,8
253,Ben,Gibbard,Phoenixville, PA,US,US,290046,920,2025-07-08,Amateur,211768109,MA1,18,True,T-18th,149,18,0,False,924,4,25477450,2,12:30:00,Nockamixon State Park,LVO 2025,68,74,6,False,2,8,933,18,9325,5,4,3,4,3,3,3,6,4,4,5,2,6,6,3,3,5,5
254,Colm,Grant,West Chester, PA,US,,155461,903,2025-08-12,Amateur,212013693,MA1,27,True,T-27th,154,23,0,False,907,4,25437779,1,12:15:00,The Preserve Disc Golf Course,LVO 2025 ,63,76,13,False,2,15,908,18,9073,3,4,3,3,5,3,4,5,5,7,4,2,5,5,5,5,3,5
255,Colm,Grant,West Chester, PA,US,,155461,903,2025-08-12,Amateur,212013693,MA1,27,True,T-27th,154,23,0,False,907,4,25477451,2,12:30:00,Nockamixon State Park,LVO 2025,68,78,10,False,2,12,906,18,9325,7,3,3,4,4,3,6,4,6,4,4,4,4,7,3,3,4,5
256,Ronnie Roots,Denig,Middletown, NJ,US,US,95702,939,2025-08-12,Amateur,211647078,MA1,18,True,T-18th,149,18,0,False,924,-15,25437777,1,12:15:00,The Preserve Disc Golf Course,LVO 2025 ,63,77,14,False,1,15,900,18,9073,3,4,2,5,4,4,7,4,4,4,3,4,5,5,7,4,4,4
257,Ronnie Roots,Denig,Middletown, NJ,US,US,95702,939,2025-08-12,Amateur,211647078,MA1,18,True,T-18th,149,18,0,False,924,-15,25477449,2,12:30:00,Nockamixon State Park,LVO 2025,68,72,4,False,3,7,947,18,9325,7,4,2,4,3,4,5,5,3,4,4,4,3,5,4,3,4,4
258,Asher,Panik,Secane, PA,US,,171411,855,2024-12-10,Professional,212004914,MA1,33,True,T-33rd,162,31,0,False,879,24,25436511,1,11:45:00,The Preserve Disc Golf Course,LVO 2025 ,63,77,14,False,0,14,900,18,9073,4,5,3,4,4,6,4,5,3,5,3,3,6,5,5,5,3,4
